Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
0,0,22,1,0.181133349,0.180976651,0.221740888,0.431409969,0.575938656,0.574651902,0.569877049,0.535433375,0.568735801,0.574962256,0.574962256,0.530155038,0.574962256,0.489004381,0.751542316,0.933153783,1,1,1,0.999902183,0.789522561,0.527413825,0,1
0,1,23,1,0.178055145,0.18107791,0.183028557,0,0.574704104,0.574930186,0.564154317,0.574930186,0.574930186,0.574930186,0.574930186,0.574930186,0,0.453687133,0.69176651,0.848661676,0.998085788,0.999944223,0.999944223,0.999944223,0.999944223,1,0.756681804,1
0,1,24,1,0.287481128,0.21636753,0.181422677,0.180357027,0.168844871,0.257190839,0,0.433769704,0.568577879,0.559372981,0.554705364,0.557571408,0.568215289,0.568730562,0.578150946,0.782069479,0.862443384,0.862443384,0.925415264,0.99999634,1,1,0.995854143,1
0,2,25,1,1,0.333333333,0.207106774,0.204879409,0.195451602,0.329588456,0.553813525,0.652547027,0.79056643,0.833333333,0.833333333,0.668500195,0.664146282,0.828132071,0.994696251,0.883452025,0.841719494,0.717307496,0.65895834,0.635145658,0,0.243362546,0.206276241,1
1,0,26,1,0.158485507,0.172347568,0.431221692,0.751018559,0.975739634,1,0.971111994,0.862443384,0.860541508,0.862443384,0.757730227,0.54657014,0.498132567,0.574403195,0.574962256,0.574962256,0,0,0.227760798,0.184875226,0.181359607,0.181357212,0.181356337,1
1,0,27,1,0.181356337,0.181356337,0.181354517,0.181347182,0.181190535,0.177700758,0.162630259,0,0,0,0.568469803,0.574962256,0.545302644,0.734069348,0.862443384,1,1,1,1,0.80864292,0.526112077,0,0.287481128,1
0,0,28,1,0.181335198,0.180668635,0.2536321,0.487112137,0.573416539,0.563520477,0.560919104,0.547067011,0.572263206,0.555750434,0.563714693,0.572731045,0.571959942,0.561465749,0.782432894,0.978202652,1,1,1,0.807432928,0.489532231,0,0.231627463,1
0,0,29,1,0.180859585,0.179774978,0.24413346,0.467883098,0.568324353,0.571828062,0.575073492,0.567901517,0.563492302,0.573864406,0.575645605,0.575395151,0.564295856,0.553199022,0.781733854,0.973502396,1,1,1,1,0.790573102,0.473689894,0,1
0,1,30,1,0.175737027,0.180341958,0.180967191,0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0,0.431221692,0.606160264,0.843821771,0.999681987,1,1,1,1,1,0.874289046,1
0,1,31,1,0.432094322,0.226934577,0.181094449,0.178076212,0.164328528,0,0.508931204,0.55199938,0.572063174,0.575124446,0.574139464,0.5751274,0.575639584,0.576342171,0.783275317,0.994379314,1,1,1,1,1,1,1,1
1,2,1,2,0.308692129,0.118234527,0.005709172,0.00364193,0,0.117843459,0.339081767,0.47139704,0.491734833,0.482801439,0.482188691,0.485358539,0.503017532,0.824793569,1,0.632333651,0.459683871,0.430096984,0.819327072,0.746677615,0.308692129,0.133736677,0.005165919,1
0,0,2,2,0.006736051,0,0.032134336,0.312375682,0.472163057,0.469657081,0.660440612,0.658228964,0.498593206,0.486972052,0.485904065,0.480662892,0.48486787,0.512567388,0.834303693,1,1,1,0.999955162,0.633048572,0.342869348,0.137217619,0.018428706,1
0,0,3,2,0.001749178,0,0.07607225,0.403247684,0.451889877,0.48096789,0.483465739,0.48491545,0.482837148,0.481129427,0.48114913,0.480880326,0.408448997,0.463184154,0.761906683,0.983759761,1,1,1,0.74171614,0.338656344,0.131018252,0.007547654,1
0,0,4,2,0.181256191,0.181173891,0.238513922,0.471271786,0.568287328,0.574897471,0.572684973,0.570025281,0.568498779,0.573802313,0.56932831,0.571913052,0.50299744,0.481191532,0.708639367,0.791610885,0.9996175,1,1,0.866077418,0.481822002,0,0.224178164,1
0,0,5,2,0.181246199,0.180214128,0.226727356,0.466060133,0.558539023,0.57248968,0.542271376,0.574435802,0.535310759,0.566931194,0.574962256,0.574962256,0.574962256,0.490965426,0.775890959,0.862443384,0.999848329,1,1,0.998159992,0.736165525,0.475525629,0,1
0,1,6,2,0.181316395,0.180774591,0.185313245,0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.563660756,0.57245593,0.574962256,0,0.431221692,0.661176134,0.854418664,0.996550996,1,1,1,1,1,0.839703419,1
0,1,7,2,0.465080434,0.226639145,0.180682136,0.177559297,0.176816055,0,0.569240131,0.529099816,0.577024077,0.574697589,0.575856969,0.574956586,0.574156751,0.57609806,0.788551766,0.862443384,0.997743017,0.997746073,0.999867592,1,1,1,1,1
0,2,8,2,0.799420768,0.142664886,0.01044646,0,0.055774489,0.31562007,0.601157045,0.718926039,0.955479323,1,1,1,0.997288448,0.996247213,1,1,0.981135752,0.82579571,0.65389763,0.478142874,0.327539061,0.120825327,0.009532284,1
0,0,9,2,0.001960448,0,0.100641452,0.398682597,0.490448666,0.657124926,0.486534039,0.479828515,0.484569919,0.482761794,0.482739692,0.484769185,0.482866238,0.504528584,0.843855129,1,1,1,0.991079373,0.501838961,0.332681736,0.131505832,0.000588885,1
0,0,10,2,0.001538435,0,0.092645225,0.382163556,0.470030688,0.487703634,0.47086836,0.483660638,0.479849461,0.479587754,0.479485047,0.475483207,0.47211573,0.450757697,0.775123949,0.994625475,1,1,1,0.746282288,0.333613388,0.131221028,0.017007376,1
0,0,11,2,0.181176346,0.180339386,0.244400815,0.463805282,0.566485211,0.570799797,0.563450038,0.569532897,0.573672977,0.57153975,0.570313506,0.564756225,0.519410756,0.515490607,0.79137883,0.957080676,1,1,1,0.949376528,0.471930547,0,0.259814879,1
0,0,12,2,0.000859475,0,0.055599329,0.320578558,0.475890514,0.483922596,0.461800581,0.449919928,0.447340747,0.466929981,0.478542444,0.446336397,0.481497647,0.361100079,0.738048939,0.832195069,0.997684945,1,1,1,0.922060512,0.407623725,0.357868849,1
0,1,13,2,0.190022925,0.180455702,0.205365023,0,0.567039586,0.574040817,0.574962256,0.574962256,0.573040822,0.570230922,0.574962256,0.574962256,0,0.431221692,0.574742395,0.773387325,0.863899436,0.9999924,1,1,1,1,0.849957618,1
0,1,14,2,0.455077786,0.2521111,0.181101698,0.178253459,0.160311611,0,0.525136952,0.543457327,0.573093342,0.592499882,0.581593793,0.573834745,0.575063545,0.575483476,0.717699035,0.862443384,1,1,1,1,1,1,0.985562522,1
0,2,15,2,0.4773277,0.284750303,0.183523905,0.180430489,0.171029627,0.281612953,0.431221692,0.722136005,0.859009094,0.936191235,0.862443384,0.862443384,0.862443384,0.862443384,0.975056345,1,1,1,0.999968346,0.999255496,0.783265764,0.502166746,0,1
1,0,16,2,0.165800655,0.182777052,0.175446081,0.19253308,0,0.55156096,0.565628723,0.573038709,0.706397657,0.71870282,0.71870282,0.71870282,0.668364374,0.722959302,0.885421006,1,1,0.956821481,0.82747835,0.593696173,0.492415861,0.287481128,0.194778943,1
0,0,17,2,0.181084979,0.180890573,0.173631128,0,0.484771804,0.551399687,0.574210898,0.573416248,0.572905813,0.568977962,0.573782758,0.572287778,0.534634908,0.56583111,0.786805858,0.996013185,1,1,1,0.800037578,0.5134772,0,0.20027607,1
0,0,18,2,0.002211035,0,0.069387368,0.346903961,0.478494313,0.48254511,0.479381569,0.477871911,0.478678879,0.474441071,0.473982517,0.475567318,0.410310978,0.428031826,0.721804431,0.889246676,1,1,1,0.955892742,0.437608656,0.306877646,0.112110873,1
0,0,19,2,0.179313154,0.180719727,0.221914332,0.431215767,0.558638661,0.577320867,0.5617929,0.562920003,0.561849419,0.561716287,0.57109809,0.522924986,0.574954356,0.499825503,0.730294608,0.861860281,0.999467101,0.99998626,0.99998626,1,0.784615561,0.439874623,0,1
1,1,20,2,0,0.005912625,0.042843139,0.309737089,0.484179009,0.482418201,0.432023048,0.451719939,0.484179009,0.484179009,0.484179009,0.484179009,0.484179009,0.354943943,0.684040655,0.833062849,0.99999161,1,1,1,1,0.9997651,0.749113777,1
1,1,21,2,0.312528768,0.065141585,0.0028163,0,0.044454079,0.308885824,0.43835693,0.486266391,0.65808958,0.741164078,0.715216011,0.482596882,0.4675453,0.483125423,0.739149755,0.996019386,0.999781686,0.999781686,0.999781686,0.999781686,0.999781686,0.999781686,1,1
1,2,22,2,0.311416492,0.113551992,0.004529138,0,0.031829115,0.311416492,0.48854148,0.700109758,0.832966407,0.837756279,0.794838599,0.659451501,0.608874923,0.758683361,0.910014374,1,0.68575981,0.477722223,0.475831838,0.398838419,0.485433997,0.137398988,0.014532226,1
0,0,23,2,0.005326271,0.003014721,0.089021288,0.348491669,0.460264872,0.481188865,0.484375287,0.478008845,0.480529728,0.485278793,0.486809535,0.485642158,0.486949861,0.482536641,0.822188613,0.999903115,0.999903115,0.999903115,1,0.62734919,0.357039205,0.134713904,0,1
0,0,24,2,0.00105162,0,0.083931272,0.391314265,0.457236495,0.471376306,0.482321715,0.481536627,0.482349588,0.479034767,0.48299444,0.481127769,0.477481438,0.478482056,0.762226366,0.993326792,1,1,1,0.791440193,0.33296439,0.130487061,0.003335691,1
0,0,25,2,0.180570711,0.179935605,0.252580055,0.508018036,0.567424671,0.57587011,0.576991235,0.574343885,0.574052916,0.571447034,0.571748401,0.570606388,0.504484964,0.496644901,0.772682919,0.916696269,1,1,1,0.973529527,0.479648559,0,0.259583753,1
0,0,26,2,0.177144155,0.179484239,0.24544401,0.45544227,0.569192552,0.568120724,0.571335901,0.570263638,0.567653072,0.571464302,0.573643208,0.546096061,0.574962256,0.485013739,0.749542394,0.912715073,1,1,1,1,0.786099919,0.46786551,0,1
0,1,27,2,0.17017631,0.181380589,0.193496731,0,0.554022898,0.574962256,0.566968174,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0.432648141,0.722272242,0.868347971,1,1,1,1,1,1,0.979555636,1
0,1,28,2,0.443291963,0.228373502,0.180451178,0.17888117,0.171248937,0,0.573622548,0.498812033,0.57539015,0.577115294,0.577313278,0.574759094,0.571361229,0.571015079,0.716702756,0.908242895,0.999980656,1,1,1,1,1,0.999660017,1
1,2,1,3,0.90383261,0.301221696,0.177671741,0.173640617,0.183918706,0.451832544,0.565359152,0.618338106,0.810263354,1,0.870749525,0.606665637,0.569383081,0.591440646,0.603330552,0.702120366,0.587395985,0.603110657,0.572722859,0.602443391,0,0.189013227,0.187973596,1
0,0,2,3,0.003906203,0,0.086988397,0.358540917,0.472406138,0.485932007,0.480974813,0.487774238,0.478256664,0.484961796,0.485313057,0.481537494,0.481390595,0.482785227,0.792625749,1,1,1,0.998979125,0.748022304,0.34034622,0.133281814,0.0029838,1
0,0,3,3,0.181223301,0.180979218,0.251789988,0.485422958,0.571430515,0.578408896,0.572322963,0.576038899,0.5764272,0.57780374,0.576714793,0.575020361,0.548013127,0.544619076,0.606449783,0.830386311,0.99951354,1,1,0.796067117,0.432682746,0,0.201996593,1
0,0,4,3,0.18116294,0.180435446,0.249367952,0.475628179,0.571436381,0.57432344,0.576498608,0.56821451,0.566531054,0.562369551,0.559250267,0.529639924,0.574962256,0.49353103,0.715313677,0.872210344,1,1,1,0.932973305,0.503495505,0,0.223440036,1
0,0,5,3,0.18061318,0.179828253,0.249571504,0.491407324,0.56801954,0.572519398,0.575538928,0.533644617,0.574505734,0.574962256,0.573120731,0.56605104,0.565858222,0.476612854,0.733713485,0.863201879,0.999067246,1,1,0.999468245,0.79817372,0.483415324,0,1
1,1,6,3,0.180422908,0.181030765,0.175867757,0,0,0,0.574962256,0.574962256,0.574962256,0,0,0,0,0,0.501142727,0.788189663,0.991607267,1,1,1,1,1,0.995397808,1
0,1,7,3,0.441596729,0.2746857,0.160866815,0.15728268,0.211598197,0,0.484703895,0.570232939,0.577364209,0.575047976,0.57460615,0.57665562,0.574966425,0.57609844,0.777458754,0.875428979,0.999975219,1,1,1,1,1,0.299537546,1
1,2,8,3,1,0.349429086,0.251698892,0.213447501,0.207903407,0.213345753,0,0.597699565,0.697488555,0.696542391,0.697348007,0.671328181,0.695928816,0.669446961,0.697355435,0.703292168,0.693683185,0.698115117,0.677808768,0.666622786,0,0.244526751,0.220073948,1
0,0,9,3,0.178329426,0.174958767,0.269537942,0.546264167,0.638859628,0.718743944,0.597614125,0.567735674,0.569504944,0.573553301,0.575771315,0.571976472,0.573022119,0.600562148,0.86244592,1,1,1,0.999999337,0.822112808,0.439961598,0,0.22335132,1
0,0,10,3,0.181543603,0.180582797,0.234759732,0.457104761,0.573534413,0.578233469,0.573431192,0.566678446,0.566259612,0.566456448,0.567403785,0.565303287,0.533459184,0.557426193,0.828151099,0.96111861,1,1,1,0.800679085,0.50900732,0,0.210860058,1
0,0,11,3,0.177418436,0.176461311,0.236185904,0.47088973,0.57221787,0.573694893,0.574725734,0.575083125,0.574244689,0.571842508,0.571612761,0.571773367,0.513822075,0.507247108,0.751031949,0.903428091,1,1,1,0.998981417,0.746840116,0.437678302,0,1
0,0,12,3,0.000998416,0,0.037221756,0.325738949,0.462160234,0.480599576,0.478349443,0.47214261,0.475681976,0.474745654,0.460250958,0.454272084,0.481750777,0.333530123,0.629488286,0.823060404,0.999996425,1,1,1,0.87615604,0.51718005,0.333265649,1
0,1,13,3,0.176436565,0.18115042,0.183829086,0,0.530739099,0.566089463,0.574962256,0.573745781,0.574962256,0.574962256,0.574962256,0.574962256,0,0.431221692,0.693704925,0.867053106,1,1,1,1,1,1,0.993334533,1
0,1,14,3,0.448288991,0.237086489,0.181506054,0.179411504,0.19041743,0,0.498865837,0.56146692,0.57592549,0.571737041,0.57327257,0.577609152,0.575813169,0.574232878,0.78077762,0.901848199,1,1,1,1,1,1,0.989046697,1
1,2,15,3,0.910288136,0.147088519,0,0.002785026,0.015969337,0.319236707,0.53911582,0.73748219,0.972242187,1,1,0.976457751,0.835360291,0.894755207,0.999852874,1,1,0.996126918,0.70162929,0.473469117,0.491277902,0.146378553,0.019281001,1
0,0,16,3,0.001699583,0,0.098222072,0.446442084,0.588935399,0.780185669,0.65665487,0.474302894,0.475366365,0.468839592,0.471029739,0.477772883,0.481119235,0.476344957,0.794713531,1,1,1,0.997820614,0.735624649,0.353503096,0.131859941,0.018456359,1
0,0,17,3,0.180652877,0.17961119,0.215513415,0.431221692,0.560331047,0.574086536,0.507162106,0.574962256,0.574962256,0.571643161,0.574962256,0.574962256,0.574962256,0.500492407,0.717676889,0.880719093,1,1,1,0.996997228,0.666589563,0.431221692,0,1
0,0,18,3,0.171057846,0.178883072,0.228245426,0.447469997,0.569277073,0.571385257,0.572321673,0.572864512,0.568588385,0.563735202,0.568212891,0.567523693,0.561875185,0.497240166,0.776711678,0.930952409,1,1,1,0.86532808,0.522349324,0,0.20695633,1
0,0,19,3,0.181131287,0.180363078,0.224169596,0.431206068,0.555274081,0.576059993,0.557568558,0.574941424,0.57432723,0.574941424,0.573179251,0.561471612,0,0.433543492,0.607524973,0.78143864,0.99819385,0.999963768,0.999963768,1,0.789001599,0.436901381,0,1
0,1,20,3,0.175709622,0.18005186,0.192687019,0,0.547112567,0.561914985,0.54905711,0.567502709,0.560693957,0.574962256,0.569204189,0.553162697,0.531786322,0.506397993,0.78596638,0.997656591,1,1,1,1,1,0.99916862,0.803219243,1
0,1,21,3,0.287481128,0.207934248,0.180751723,0.179091079,0.16941553,0.144659663,0,0.552609479,0.549163713,0.57285007,0.573938203,0.572217122,0.549257939,0.558998222,0.696114072,0.801446231,0.998196416,1,1,1,1,1,0.999963661,1
0,2,22,3,0.897148003,0.297119489,0.187514736,0.184370897,0.172596512,0.29742407,0.486717683,0.620414741,0.740288267,0.743560176,0.736308493,0.660980803,0.604106406,0.737002855,0.790525607,0.892272211,1,0.760553592,0.804584317,0.502324975,0,0.248086463,0.184180795,1
0,0,23,3,0.003183073,0,0.098580138,0.436002271,0.518943793,0.657678854,0.452074479,0.48168248,0.481772495,0.481350198,0.480048709,0.480884464,0.479440254,0.464645218,0.768173356,0.99367303,1,1,0.998703847,0.647882093,0.354303433,0.132908917,0.005611029,1
0,0,24,3,0.181011468,0.179826966,0.244039457,0.482960027,0.5872163,0.649781855,0.558758742,0.574726645,0.574722816,0.573184135,0.574254374,0.574318384,0.539050914,0.554640947,0.744024349,0.96965641,1,1,1,0.806809471,0.508203564,0,0.265187962,1
0,0,25,3,0.181384898,0.1802306,0.235524959,0.446671769,0.576192211,0.574962525,0.57197929,0.549172684,0.566882273,0.562589391,0.571407887,0.576081889,0.495826036,0.515585089,0.732573026,0.862443384,1,1,1,0.86104335,0.480793766,0,0.215664989,1
0,0,26,3,0.000823809,0,0.05545929,0.30600004,0.480688062,0.481082008,0.480051186,0.475410678,0.47416415,0.470704075,0.469633939,0.3968337,0.48138638,0.30600004,0.47635731,0.683899408,0.832159059,0.997347323,1,0.999981259,0.736667582,0.40742926,0.30600004,1
0,1,27,3,0.174385736,0.18057077,0.173718527,0,0.545173241,0.570117383,0.574825384,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0.431506405,0.669138429,0.788910555,0.990685769,1,1,1,1,1,0.99980633,1
0,1,28,3,0.431221692,0.263226161,0.181085151,0.178361432,0.168772552,0,0.574962256,0.50425179,0.573662637,0.575125117,0.576250987,0.57456606,0.568370844,0.561278696,0.749243074,0.870266005,1,1,1,1,1,1,0.974697174,1
0,2,29,3,1,0.333104386,0.210861419,0.20456258,0.188696729,0.33011607,0.531209978,0.653056813,0.668666819,0.67510145,0.662102875,0.662822245,0.666416297,0.666766336,0.807470126,0.837270321,0.858943703,0.789956979,0.657444794,0.565933628,0,0.250629342,0.208622299,1
0,0,30,3,0.181076381,0.178892859,0.258379292,0.574821808,0.75447619,0.823240919,0.71942939,0.56226036,0.575276151,0.575336486,0.571320997,0.570518028,0.574373977,0.603973319,0.860116561,0.99995623,1,1,0.999994194,0.789250643,0.506639354,0,0.221958564,1
0,0,31,3,0.180604874,0.179409948,0.238444743,0.49174863,0.56705042,0.577120284,0.573088624,0.558282905,0.556687428,0.570305543,0.572132016,0.555963002,0.495686518,0.490423287,0.718208952,0.862443384,0.999712158,1,0.996204678,0.803727596,0.480077985,0,0.234830319,1
0,0,1,4,0.001841255,0,0.085513904,0.367845295,0.4756175,0.483501303,0.478132966,0.480883454,0.479600043,0.480458434,0.481773884,0.47735888,0.450374606,0.403568994,0.722027555,0.950909359,1,1,1,0.995413691,0.634035388,0.315349679,0.132319334,1
0,0,2,4,0.00024603,0,0.068456758,0.340581904,0.47930922,0.479940829,0.4808226,0.47156588,0.472451445,0.479069955,0.474562834,0.439932475,0.481909742,0.368757266,0.742597329,0.931383137,1,1,1,1,1,0.77126286,0.420326073,1
1,1,3,4,0.03807044,0.004385947,0,0.070802608,0.347060958,0.454653551,0.474295127,0.466098746,0.473725042,0.479192035,0.480084383,0.46893446,0.469231738,0.381735087,0.735349995,0.783117433,0.832158352,0.8327217,0.997517304,1,1,0.999646944,0.692361742,1
1,1,4,4,0.470033529,0.254406786,0.180679619,0.174929118,0.162475733,0.249039177,0,0.495191716,0.560362177,0.572835522,0.573779683,0.575122512,0.568802973,0.564793434,0.682669639,0.791972649,0.862565271,0.862565764,0.862565764,0.987762464,1,0.758888857,0.770723478,1
0,2,5,4,0.833363073,0.137011601,0.00883557,0,0.055972636,0.311099469,0.664994941,0.833363073,0.952833561,0.999730734,0.998492764,0.941695246,0.797225373,0.833363073,0.994330822,0.999961404,0.999961404,1,0.995686126,0.678366293,0.354172963,0.137011601,0.005268839,1
0,0,6,4,0.18133826,0.180411153,0.239416929,0.471235842,0.563482167,0.568945466,0.570591816,0.565824683,0.563244692,0.569095688,0.570539685,0.57347573,0.564780625,0.557477645,0.774663727,0.862475967,0.996586002,1,0.898095204,0.799386132,0.481338185,0,0.217920521,1
0,0,7,4,0.181349581,0.180420572,0.219600943,0,0.542794318,0.576924368,0.547839418,0.567222768,0.552411298,0.568553241,0.564728987,0.559625785,0.562233104,0.493220371,0.787097456,0.897222598,1,0.996860789,0.925642705,0.752669919,0.473866818,0.287481128,0.181830516,1
0,0,8,4,0.000566061,0,0.066626529,0.334571955,0.470162157,0.479107661,0.474294242,0.477922879,0.481544906,0.482577544,0.482479459,0.479581965,0.441622134,0.452151416,0.739659685,0.992575635,1,1,1,0.99845127,0.728180455,0.306110973,0.130752668,1
0,0,9,4,0.180945769,0.180422865,0.228300254,0.464348731,0.564198776,0.575163723,0.574549288,0.567782296,0.557605261,0.567631097,0.570537822,0.553341676,0.573874008,0.507136703,0.782599,0.94548391,1,1,1,1,0.810506252,0.478914578,0,1
0,1,10,4,0.180673571,0.181243323,0.190786242,0,0.489441758,0.57135138,0.549373022,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.447132639,0.625695393,0.776322699,0.987076951,1,1,1,1,1,0.996989398,1
0,1,11,4,0.431221692,0.245994542,0.180153512,0.178395955,0.167652468,0,0.539358705,0.569905043,0.56776163,0.574733064,0.572537126,0.566274755,0.547034925,0.546962836,0.801492726,0.862443384,0.999793848,1,1,1,1,1,1,1
0,2,12,4,0.888794016,0.289471591,0.182422546,0.179382956,0.166621803,0.290029991,0.489929098,0.617826136,0.768304417,0.799025661,0.741064833,0.697912795,0.577487687,0.778530491,0.833839331,0.942069563,1,0.83441958,0.770638728,0.487824371,0,0.27145279,0.182784371,1
0,0,13,4,0.002013872,0,0.102614702,0.484724401,0.657175337,0.740016978,0.469978292,0.480230463,0.483755687,0.480436052,0.480280336,0.477997547,0.48174877,0.540546257,0.829665078,0.999898814,1,1,0.999947327,0.714599712,0.38911998,0.131633521,0.024709433,1
0,0,14,4,0.000824645,0,0.092682868,0.491887468,0.67784993,0.656978004,0.453854781,0.480785052,0.482600293,0.480718286,0.482554731,0.481583415,0.469080607,0.503465522,0.830977068,0.99907171,1,1,1,0.772173667,0.430382954,0.481696562,0.13113368,1
0,0,15,4,0.001380727,0,0.083091559,0.347287317,0.473765695,0.482455771,0.48168182,0.473419064,0.472578811,0.470816018,0.475812277,0.478177573,0.453527469,0.381936931,0.664732987,0.83237816,0.993915298,1,1,0.908903761,0.670462747,0.306905992,0.131748602,1
